,station_code,T,T10N,TD,ds
321,370,89,,42,2023-04-13 09:00:00+00:00
322,370,100,,42,2023-04-13 10:00:00+00:00
323,370,124,65.0,41,2023-04-13 11:00:00+00:00
324,370,123,,21,2023-04-13 12:00:00+00:00
325,370,137,,15,2023-04-13 13:00:00+00:00
326,370,141,,7,2023-04-13 14:00:00+00:00
327,370,138,,-2,2023-04-13 15:00:00+00:00
328,370,120,,-6,2023-04-13 16:00:00+00:00
329,370,99,75.0,6,2023-04-13 17:00:00+00:00
330,370,73,,5,2023-04-13 18:00:00+00:00
331,370,70,,14,2023-04-13 19:00:00+00:00
332,370,58,,11,2023-04-13 20:00:00+00:00
333,370,41,,11,2023-04-13 21:00:00+00:00
334,370,39,,14,2023-04-13 22:00:00+00:00
335,370,35,-13.0,8,2023-04-13 23:00:00+00:00
336,370,36,,10,2023-04-14 00:00:00+00:00
337,370,31,,11,2023-04-14 01:00:00+00:00
338,370,17,,2,2023-04-14 02:00:00+00:00
339,370,10,,-1,2023-04-14 03:00:00+00:00
340,370,16,,6,2023-04-14 04:00:00+00:00
341,370,47,-21.0,23,2023-04-14 05:00:00+00:00
342,370,76,,30,2023-04-14 06:00:00+00:00
343,370,100,,35,2023-04-14 07:00:00+00:00
344,370,115,,29,2023-04-14 08:00:00+00:00
345,370,121,,26,2023-04-14 09:00:00+00:00
346,370,128,,23,2023-04-14 10:00:00+00:00
347,370,147,46.0,24,2023-04-14 11:00:00+00:00
348,370,139,,14,2023-04-14 12:00:00+00:00
349,370,146,,19,2023-04-14 13:00:00+00:00
350,370,151,,19,2023-04-14 14:00:00+00:00
351,370,141,,17,2023-04-14 15:00:00+00:00
352,370,139,,14,2023-04-14 16:00:00+00:00
353,370,128,109.0,19,2023-04-14 17:00:00+00:00
354,370,99,,20,2023-04-14 18:00:00+00:00
355,370,78,,27,2023-04-14 19:00:00+00:00
356,370,79,,27,2023-04-14 20:00:00+00:00
357,370,105,,21,2023-04-14 21:00:00+00:00
358,370,100,,20,2023-04-14 22:00:00+00:00
359,370,94,34.0,19,2023-04-14 23:00:00+00:00
360,370,90,,20,2023-04-15 00:00:00+00:00
361,370,80,,21,2023-04-15 01:00:00+00:00
362,370,69,,21,2023-04-15 02:00:00+00:00
363,370,61,,21,2023-04-15 03:00:00+00:00
364,370,58,,25,2023-04-15 04:00:00+00:00
365,370,64,35.0,31,2023-04-15 05:00:00+00:00
366,370,83,,40,2023-04-15 06:00:00+00:00
367,370,103,,44,2023-04-15 07:00:00+00:00
368,370,120,,47,2023-04-15 08:00:00+00:00
369,370,122,,37,2023-04-15 09:00:00+00:00
370,370,130,,30,2023-04-15 10:00:00+00:00
371,370,140,58.0,41,2023-04-15 11:00:00+00:00
372,370,137,,42,2023-04-15 12:00:00+00:00
373,370,142,,46,2023-04-15 13:00:00+00:00
374,370,133,,47,2023-04-15 14:00:00+00:00
375,370,117,,41,2023-04-15 15:00:00+00:00
376,370,106,,44,2023-04-15 16:00:00+00:00
377,370,96,94.0,43,2023-04-15 17:00:00+00:00
378,370,91,,45,2023-04-15 18:00:00+00:00
379,370,87,,46,2023-04-15 19:00:00+00:00
380,370,83,,49,2023-04-15 20:00:00+00:00
381,370,79,,51,2023-04-15 21:00:00+00:00
382,370,71,,59,2023-04-15 22:00:00+00:00
383,370,69,69.0,60,2023-04-15 23:00:00+00:00
384,370,72,,63,2023-04-16 00:00:00+00:00
385,370,74,,66,2023-04-16 01:00:00+00:00
386,370,77,,68,2023-04-16 02:00:00+00:00
387,370,77,,69,2023-04-16 03:00:00+00:00
388,370,78,,69,2023-04-16 04:00:00+00:00
389,370,78,69.0,70,2023-04-16 05:00:00+00:00
390,370,81,,73,2023-04-16 06:00:00+00:00
391,370,84,,75,2023-04-16 07:00:00+00:00
392,370,88,,79,2023-04-16 08:00:00+00:00
393,370,89,,78,2023-04-16 09:00:00+00:00
394,370,89,,79,2023-04-16 10:00:00+00:00
395,370,94,78.0,81,2023-04-16 11:00:00+00:00
396,370,98,,81,2023-04-16 12:00:00+00:00
397,370,100,,81,2023-04-16 13:00:00+00:00
398,370,107,,84,2023-04-16 14:00:00+00:00
399,370,108,,80,2023-04-16 15:00:00+00:00
400,370,106,,78,2023-04-16 16:00:00+00:00
401,370,104,96.0,76,2023-04-16 17:00:00+00:00
402,370,102,,77,2023-04-16 18:00:00+00:00
403,370,100,,74,2023-04-16 19:00:00+00:00
404,370,97,,73,2023-04-16 20:00:00+00:00
405,370,92,,72,2023-04-16 21:00:00+00:00
406,370,86,,71,2023-04-16 22:00:00+00:00
407,370,85,85.0,69,2023-04-16 23:00:00+00:00
408,370,82,,68,2023-04-17 00:00:00+00:00
409,370,83,,63,2023-04-17 01:00:00+00:00
410,370,82,,63,2023-04-17 02:00:00+00:00
411,370,79,,66,2023-04-17 03:00:00+00:00
412,370,78,,66,2023-04-17 04:00:00+00:00
413,370,77,77.0,67,2023-04-17 05:00:00+00:00
414,370,80,,68,2023-04-17 06:00:00+00:00
415,370,86,,69,2023-04-17 07:00:00+00:00
416,370,94,,66,2023-04-17 08:00:00+00:00
417,370,108,,68,2023-04-17 09:00:00+00:00
418,370,120,,64,2023-04-17 10:00:00+00:00
419,370,133,78.0,62,2023-04-17 11:00:00+00:00
420,370,138,,55,2023-04-17 12:00:00+00:00
421,370,159,,50,2023-04-17 13:00:00+00:00
422,370,153,,56,2023-04-17 14:00:00+00:00
423,370,157,,39,2023-04-17 15:00:00+00:00
424,370,147,,28,2023-04-17 16:00:00+00:00
425,370,129,116.0,38,2023-04-17 17:00:00+00:00
426,370,109,,47,2023-04-17 18:00:00+00:00
427,370,112,,59,2023-04-17 19:00:00+00:00
428,370,110,,69,2023-04-17 20:00:00+00:00
429,370,92,,55,2023-04-17 21:00:00+00:00
430,370,83,,45,2023-04-17 22:00:00+00:00
431,370,64,51.0,38,2023-04-17 23:00:00+00:00
432,370,66,,34,2023-04-18 00:00:00+00:00
433,370,68,,24,2023-04-18 01:00:00+00:00
434,370,62,,20,2023-04-18 02:00:00+00:00
435,370,56,,19,2023-04-18 03:00:00+00:00
436,370,55,,18,2023-04-18 04:00:00+00:00
437,370,60,43.0,18,2023-04-18 05:00:00+00:00
438,370,75,,27,2023-04-18 06:00:00+00:00
439,370,86,,38,2023-04-18 07:00:00+00:00
440,370,93,,43,2023-04-18 08:00:00+00:00
441,370,106,,35,2023-04-18 09:00:00+00:00
442,370,108,,31,2023-04-18 10:00:00+00:00
443,370,111,56.0,38,2023-04-18 11:00:00+00:00
444,370,122,,52,2023-04-18 12:00:00+00:00
445,370,133,,61,2023-04-18 13:00:00+00:00
446,370,124,,55,2023-04-18 14:00:00+00:00
447,370,134,,59,2023-04-18 15:00:00+00:00
448,370,133,,53,2023-04-18 16:00:00+00:00
449,370,126,117.0,55,2023-04-18 17:00:00+00:00
450,370,112,,52,2023-04-18 18:00:00+00:00
451,370,112,,50,2023-04-18 19:00:00+00:00
452,370,104,,50,2023-04-18 20:00:00+00:00
453,370,101,,49,2023-04-18 21:00:00+00:00
454,370,94,,47,2023-04-18 22:00:00+00:00
455,370,103,81.0,54,2023-04-18 23:00:00+00:00
456,370,107,,55,2023-04-19 00:00:00+00:00
457,370,105,,58,2023-04-19 01:00:00+00:00
458,370,108,,63,2023-04-19 02:00:00+00:00
459,370,106,,63,2023-04-19 03:00:00+00:00
460,370,99,,60,2023-04-19 04:00:00+00:00
461,370,96,92.0,53,2023-04-19 05:00:00+00:00
462,370,104,,44,2023-04-19 06:00:00+00:00
463,370,117,,36,2023-04-19 07:00:00+00:00
464,370,133,,32,2023-04-19 08:00:00+00:00
465,370,130,,5,2023-04-19 09:00:00+00:00
466,370,132,,-9,2023-04-19 10:00:00+00:00
467,370,140,96.0,-1,2023-04-19 11:00:00+00:00
468,370,146,,-27,2023-04-19 12:00:00+00:00
469,370,149,,-36,2023-04-19 13:00:00+00:00
470,370,149,,-34,2023-04-19 14:00:00+00:00
471,370,149,,-19,2023-04-19 15:00:00+00:00
472,370,141,,-23,2023-04-19 16:00:00+00:00
473,370,133,124.0,-32,2023-04-19 17:00:00+00:00
474,370,121,,-34,2023-04-19 18:00:00+00:00
475,370,109,,-33,2023-04-19 19:00:00+00:00
476,370,100,,-35,2023-04-19 20:00:00+00:00
477,370,89,,-34,2023-04-19 21:00:00+00:00
478,370,79,,-39,2023-04-19 22:00:00+00:00
479,370,70,53.0,-46,2023-04-19 23:00:00+00:00
480,370,52,,-43,2023-04-20 00:00:00+00:00
481,370,50,,-38,2023-04-20 01:00:00+00:00
482,370,49,,-33,2023-04-20 02:00:00+00:00
483,370,59,,-15,2023-04-20 03:00:00+00:00
484,370,65,,-1,2023-04-20 04:00:00+00:00
485,370,74,10.0,7,2023-04-20 05:00:00+00:00
486,370,78,,9,2023-04-20 06:00:00+00:00
487,370,79,,18,2023-04-20 07:00:00+00:00
488,370,87,,20,2023-04-20 08:00:00+00:00
489,370,93,,14,2023-04-20 09:00:00+00:00
490,370,93,,18,2023-04-20 10:00:00+00:00
491,370,95,70.0,28,2023-04-20 11:00:00+00:00
492,370,99,,34,2023-04-20 12:00:00+00:00
493,370,95,,32,2023-04-20 13:00:00+00:00
494,370,106,,19,2023-04-20 14:00:00+00:00
495,370,106,,22,2023-04-20 15:00:00+00:00
496,370,121,,7,2023-04-20 16:00:00+00:00
497,370,104,77.0,12,2023-04-20 17:00:00+00:00
498,370,99,,13,2023-04-20 18:00:00+00:00
499,370,88,,25,2023-04-20 19:00:00+00:00
500,370,86,,25,2023-04-20 20:00:00+00:00
501,370,84,,30,2023-04-20 21:00:00+00:00
502,370,73,,48,2023-04-20 22:00:00+00:00
503,370,69,67.0,56,2023-04-20 23:00:00+00:00
504,370,69,,56,2023-04-21 00:00:00+00:00
505,370,68,,58,2023-04-21 01:00:00+00:00
506,370,69,,58,2023-04-21 02:00:00+00:00
507,370,68,,61,2023-04-21 03:00:00+00:00
508,370,72,,64,2023-04-21 04:00:00+00:00
509,370,74,58.0,64,2023-04-21 05:00:00+00:00
510,370,87,,68,2023-04-21 06:00:00+00:00
511,370,97,,63,2023-04-21 07:00:00+00:00
512,370,119,,65,2023-04-21 08:00:00+00:00
513,370,136,,64,2023-04-21 09:00:00+00:00
514,370,145,,66,2023-04-21 10:00:00+00:00
515,370,140,74.0,63,2023-04-21 11:00:00+00:00
516,370,154,,57,2023-04-21 12:00:00+00:00
517,370,155,,60,2023-04-21 13:00:00+00:00
518,370,167,,75,2023-04-21 14:00:00+00:00
519,370,163,,74,2023-04-21 15:00:00+00:00
520,370,165,,58,2023-04-21 16:00:00+00:00
521,370,127,114.0,78,2023-04-21 17:00:00+00:00
522,370,107,,65,2023-04-21 18:00:00+00:00
523,370,116,,57,2023-04-21 19:00:00+00:00
524,370,90,,77,2023-04-21 20:00:00+00:00
525,370,68,,63,2023-04-21 21:00:00+00:00
526,370,68,,67,2023-04-21 22:00:00+00:00
527,370,67,22.0,66,2023-04-21 23:00:00+00:00
528,370,46,,45,2023-04-22 00:00:00+00:00
529,370,62,,57,2023-04-22 01:00:00+00:00
530,370,56,,53,2023-04-22 02:00:00+00:00
531,370,59,,58,2023-04-22 03:00:00+00:00
532,370,60,,57,2023-04-22 04:00:00+00:00
533,370,75,22.0,70,2023-04-22 05:00:00+00:00
534,370,107,,86,2023-04-22 06:00:00+00:00
535,370,127,,97,2023-04-22 07:00:00+00:00
536,370,150,,98,2023-04-22 08:00:00+00:00
537,370,170,,102,2023-04-22 09:00:00+00:00
538,370,161,,96,2023-04-22 10:00:00+00:00
539,370,155,79.0,120,2023-04-22 11:00:00+00:00
540,370,139,,121,2023-04-22 12:00:00+00:00
541,370,145,,125,2023-04-22 13:00:00+00:00
542,370,139,,130,2023-04-22 14:00:00+00:00
543,370,133,,127,2023-04-22 15:00:00+00:00
544,370,115,,106,2023-04-22 16:00:00+00:00
545,370,108,108.0,97,2023-04-22 17:00:00+00:00
546,370,97,,85,2023-04-22 18:00:00+00:00
547,370,78,,71,2023-04-22 19:00:00+00:00
548,370,69,,63,2023-04-22 20:00:00+00:00
549,370,81,,74,2023-04-22 21:00:00+00:00
550,370,82,,75,2023-04-22 22:00:00+00:00
551,370,75,45.0,68,2023-04-22 23:00:00+00:00
552,370,79,,71,2023-04-23 00:00:00+00:00
553,370,84,,74,2023-04-23 01:00:00+00:00
554,370,85,,75,2023-04-23 02:00:00+00:00
555,370,87,,77,2023-04-23 03:00:00+00:00
556,370,84,,74,2023-04-23 04:00:00+00:00
557,370,103,60.0,86,2023-04-23 05:00:00+00:00
558,370,122,,93,2023-04-23 06:00:00+00:00
559,370,140,,95,2023-04-23 07:00:00+00:00
560,370,155,,90,2023-04-23 08:00:00+00:00
561,370,157,,79,2023-04-23 09:00:00+00:00
562,370,166,,87,2023-04-23 10:00:00+00:00
563,370,173,101.0,86,2023-04-23 11:00:00+00:00
564,370,172,,78,2023-04-23 12:00:00+00:00
565,370,140,,87,2023-04-23 13:00:00+00:00
566,370,118,,109,2023-04-23 14:00:00+00:00
567,370,119,,107,2023-04-23 15:00:00+00:00
568,370,126,,109,2023-04-23 16:00:00+00:00
569,370,123,116.0,107,2023-04-23 17:00:00+00:00
570,370,113,,84,2023-04-23 18:00:00+00:00
571,370,97,,86,2023-04-23 19:00:00+00:00
572,370,96,,77,2023-04-23 20:00:00+00:00
573,370,97,,78,2023-04-23 21:00:00+00:00
574,370,95,,78,2023-04-23 22:00:00+00:00
575,370,93,90.0,82,2023-04-23 23:00:00+00:00
576,370,91,,78,2023-04-24 00:00:00+00:00
577,370,89,,76,2023-04-24 01:00:00+00:00
578,370,90,,73,2023-04-24 02:00:00+00:00
579,370,87,,70,2023-04-24 03:00:00+00:00
580,370,85,,73,2023-04-24 04:00:00+00:00
581,370,81,78.0,71,2023-04-24 05:00:00+00:00
582,370,82,,72,2023-04-24 06:00:00+00:00
583,370,81,,70,2023-04-24 07:00:00+00:00
584,370,90,,70,2023-04-24 08:00:00+00:00
585,370,94,,60,2023-04-24 09:00:00+00:00
586,370,95,,51,2023-04-24 10:00:00+00:00
587,370,97,79.0,48,2023-04-24 11:00:00+00:00
588,370,101,,43,2023-04-24 12:00:00+00:00
589,370,95,,52,2023-04-24 13:00:00+00:00
590,370,98,,37,2023-04-24 14:00:00+00:00
591,370,105,,41,2023-04-24 15:00:00+00:00
592,370,97,,40,2023-04-24 16:00:00+00:00
593,370,91,87.0,31,2023-04-24 17:00:00+00:00
594,370,78,,31,2023-04-24 18:00:00+00:00
595,370,61,,29,2023-04-24 19:00:00+00:00
596,370,38,,19,2023-04-24 20:00:00+00:00
597,370,39,,22,2023-04-24 21:00:00+00:00
598,370,53,,32,2023-04-24 22:00:00+00:00
599,370,58,13.0,38,2023-04-24 23:00:00+00:00
600,370,50,,32,2023-04-25 00:00:00+00:00
601,370,50,,34,2023-04-25 01:00:00+00:00
602,370,47,,32,2023-04-25 02:00:00+00:00
603,370,47,,33,2023-04-25 03:00:00+00:00
604,370,53,,36,2023-04-25 04:00:00+00:00
605,370,61,22.0,40,2023-04-25 05:00:00+00:00
606,370,77,,25,2023-04-25 06:00:00+00:00
607,370,81,,13,2023-04-25 07:00:00+00:00
608,370,86,,19,2023-04-25 08:00:00+00:00
609,370,94,,8,2023-04-25 09:00:00+00:00
610,370,94,,10,2023-04-25 10:00:00+00:00
611,370,96,61.0,14,2023-04-25 11:00:00+00:00
612,370,97,,6,2023-04-25 12:00:00+00:00
613,370,94,,2,2023-04-25 13:00:00+00:00
614,370,107,,-3,2023-04-25 14:00:00+00:00
615,370,99,,9,2023-04-25 15:00:00+00:00
616,370,90,,3,2023-04-25 16:00:00+00:00
617,370,82,79.0,-2,2023-04-25 17:00:00+00:00
618,370,60,,6,2023-04-25 18:00:00+00:00
619,370,52,,1,2023-04-25 19:00:00+00:00
620,370,44,,2,2023-04-25 20:00:00+00:00
621,370,35,,1,2023-04-25 21:00:00+00:00
622,370,26,,0,2023-04-25 22:00:00+00:00
623,370,3,-32.0,-9,2023-04-25 23:00:00+00:00
624,370,-8,,-16,2023-04-26 00:00:00+00:00
625,370,-8,,-12,2023-04-26 01:00:00+00:00
626,370,-10,,-16,2023-04-26 02:00:00+00:00
627,370,-15,,-18,2023-04-26 03:00:00+00:00
628,370,-12,,-17,2023-04-26 04:00:00+00:00
629,370,14,-51.0,4,2023-04-26 05:00:00+00:00
630,370,51,,10,2023-04-26 06:00:00+00:00
631,370,67,,17,2023-04-26 07:00:00+00:00
632,370,73,,-1,2023-04-26 08:00:00+00:00
633,370,87,,-4,2023-04-26 09:00:00+00:00
634,370,86,,-5,2023-04-26 10:00:00+00:00
635,370,94,13.0,6,2023-04-26 11:00:00+00:00
636,370,91,,-5,2023-04-26 12:00:00+00:00
637,370,103,,-4,2023-04-26 13:00:00+00:00
638,370,102,,-3,2023-04-26 14:00:00+00:00
639,370,101,,-11,2023-04-26 15:00:00+00:00
640,370,97,,-3,2023-04-26 16:00:00+00:00
641,370,90,86.0,0,2023-04-26 17:00:00+00:00
642,370,79,,13,2023-04-26 18:00:00+00:00
643,370,65,,13,2023-04-26 19:00:00+00:00
644,370,58,,8,2023-04-26 20:00:00+00:00
645,370,48,,7,2023-04-26 21:00:00+00:00
646,370,36,,4,2023-04-26 22:00:00+00:00
647,370,29,-2.0,-2,2023-04-26 23:00:00+00:00
648,370,22,,-3,2023-04-27 00:00:00+00:00
649,370,20,,-2,2023-04-27 01:00:00+00:00
650,370,11,,-11,2023-04-27 02:00:00+00:00
651,370,28,,-1,2023-04-27 03:00:00+00:00
652,370,33,,0,2023-04-27 04:00:00+00:00
653,370,51,-19.0,9,2023-04-27 05:00:00+00:00
654,370,71,,12,2023-04-27 06:00:00+00:00
655,370,88,,16,2023-04-27 07:00:00+00:00
656,370,101,,1,2023-04-27 08:00:00+00:00
657,370,110,,-8,2023-04-27 09:00:00+00:00
658,370,119,,-11,2023-04-27 10:00:00+00:00
659,370,127,57.0,-18,2023-04-27 11:00:00+00:00
660,370,135,,-7,2023-04-27 12:00:00+00:00
661,370,130,,-22,2023-04-27 13:00:00+00:00
662,370,136,,-4,2023-04-27 14:00:00+00:00
663,370,133,,-13,2023-04-27 15:00:00+00:00
664,370,129,,-12,2023-04-27 16:00:00+00:00
665,370,124,115.0,-14,2023-04-27 17:00:00+00:00
666,370,119,,-8,2023-04-27 18:00:00+00:00
667,370,116,,-6,2023-04-27 19:00:00+00:00
668,370,110,,2,2023-04-27 20:00:00+00:00
669,370,107,,3,2023-04-27 21:00:00+00:00
670,370,104,,7,2023-04-27 22:00:00+00:00
671,370,91,81.0,34,2023-04-27 23:00:00+00:00
672,370,88,,40,2023-04-28 00:00:00+00:00
673,370,87,,43,2023-04-28 01:00:00+00:00
674,370,88,,49,2023-04-28 02:00:00+00:00
675,370,89,,57,2023-04-28 03:00:00+00:00
676,370,93,,63,2023-04-28 04:00:00+00:00
677,370,100,77.0,72,2023-04-28 05:00:00+00:00
678,370,105,,96,2023-04-28 06:00:00+00:00
679,370,113,,107,2023-04-28 07:00:00+00:00
680,370,125,,122,2023-04-28 08:00:00+00:00
681,370,133,,125,2023-04-28 09:00:00+00:00
682,370,149,,128,2023-04-28 10:00:00+00:00
683,370,144,103.0,130,2023-04-28 11:00:00+00:00
684,370,131,,117,2023-04-28 12:00:00+00:00
685,370,150,,113,2023-04-28 13:00:00+00:00
686,370,137,,122,2023-04-28 14:00:00+00:00
687,370,145,,127,2023-04-28 15:00:00+00:00
688,370,139,,121,2023-04-28 16:00:00+00:00
689,370,132,130.0,124,2023-04-28 17:00:00+00:00
690,370,129,,122,2023-04-28 18:00:00+00:00
691,370,122,,115,2023-04-28 19:00:00+00:00
692,370,114,,105,2023-04-28 20:00:00+00:00
693,370,106,,92,2023-04-28 21:00:00+00:00
694,370,102,,89,2023-04-28 22:00:00+00:00
695,370,97,95.0,83,2023-04-28 23:00:00+00:00
696,370,90,,78,2023-04-29 00:00:00+00:00
697,370,87,,76,2023-04-29 01:00:00+00:00
698,370,87,,78,2023-04-29 02:00:00+00:00
699,370,85,,80,2023-04-29 03:00:00+00:00
700,370,85,,79,2023-04-29 04:00:00+00:00
701,370,87,84.0,78,2023-04-29 05:00:00+00:00
702,370,90,,81,2023-04-29 06:00:00+00:00
703,370,98,,79,2023-04-29 07:00:00+00:00
704,370,114,,82,2023-04-29 08:00:00+00:00
705,370,133,,79,2023-04-29 09:00:00+00:00
706,370,135,,73,2023-04-29 10:00:00+00:00
707,370,136,87.0,73,2023-04-29 11:00:00+00:00
708,370,149,,80,2023-04-29 12:00:00+00:00
709,370,147,,66,2023-04-29 13:00:00+00:00
710,370,151,,66,2023-04-29 14:00:00+00:00
711,370,150,,56,2023-04-29 15:00:00+00:00
712,370,149,,69,2023-04-29 16:00:00+00:00
713,370,143,131.0,74,2023-04-29 17:00:00+00:00
714,370,138,,69,2023-04-29 18:00:00+00:00
715,370,125,,42,2023-04-29 19:00:00+00:00
716,370,90,,36,2023-04-29 20:00:00+00:00
717,370,69,,30,2023-04-29 21:00:00+00:00
718,370,62,,33,2023-04-29 22:00:00+00:00
719,370,59,37.0,38,2023-04-29 23:00:00+00:00
720,370,74,,51,2023-04-30 00:00:00+00:00
721,370,72,,51,2023-04-30 01:00:00+00:00
722,370,48,,39,2023-04-30 02:00:00+00:00
723,370,45,,38,2023-04-30 03:00:00+00:00
724,370,53,,44,2023-04-30 04:00:00+00:00
725,370,86,20.0,58,2023-04-30 05:00:00+00:00
726,370,106,,66,2023-04-30 06:00:00+00:00
727,370,127,,70,2023-04-30 07:00:00+00:00
728,370,144,,71,2023-04-30 08:00:00+00:00
729,370,149,,66,2023-04-30 09:00:00+00:00
730,370,160,,65,2023-04-30 10:00:00+00:00
731,370,165,93.0,62,2023-04-30 11:00:00+00:00
732,370,181,,66,2023-04-30 12:00:00+00:00
733,370,174,,57,2023-04-30 13:00:00+00:00
734,370,181,,70,2023-04-30 14:00:00+00:00
735,370,170,,61,2023-04-30 15:00:00+00:00
736,370,169,,68,2023-04-30 16:00:00+00:00
737,370,161,149.0,62,2023-04-30 17:00:00+00:00
738,370,149,,62,2023-04-30 18:00:00+00:00
739,370,142,,62,2023-04-30 19:00:00+00:00
740,370,132,,63,2023-04-30 20:00:00+00:00
741,370,133,,59,2023-04-30 21:00:00+00:00
742,370,131,,58,2023-04-30 22:00:00+00:00
743,370,129,108.0,54,2023-04-30 23:00:00+00:00
24,370,125,,54,2023-05-01 00:00:00+00:00
25,370,120,,55,2023-05-01 01:00:00+00:00
26,370,106,,63,2023-05-01 02:00:00+00:00
27,370,101,,65,2023-05-01 03:00:00+00:00
28,370,99,,66,2023-05-01 04:00:00+00:00
29,370,116,86.0,67,2023-05-01 05:00:00+00:00
30,370,128,,75,2023-05-01 06:00:00+00:00
31,370,146,,82,2023-05-01 07:00:00+00:00
32,370,162,,88,2023-05-01 08:00:00+00:00
33,370,171,,82,2023-05-01 09:00:00+00:00
34,370,166,,83,2023-05-01 10:00:00+00:00
35,370,180,117.0,73,2023-05-01 11:00:00+00:00
36,370,179,,73,2023-05-01 12:00:00+00:00
37,370,169,,64,2023-05-01 13:00:00+00:00
38,370,165,,64,2023-05-01 14:00:00+00:00
39,370,171,,77,2023-05-01 15:00:00+00:00
40,370,156,,91,2023-05-01 16:00:00+00:00
41,370,152,145.0,88,2023-05-01 17:00:00+00:00
42,370,137,,87,2023-05-01 18:00:00+00:00
43,370,121,,82,2023-05-01 19:00:00+00:00
44,370,111,,80,2023-05-01 20:00:00+00:00
45,370,100,,81,2023-05-01 21:00:00+00:00
46,370,111,,88,2023-05-01 22:00:00+00:00
47,370,109,72.0,89,2023-05-01 23:00:00+00:00
48,370,107,,85,2023-05-02 00:00:00+00:00
49,370,96,,78,2023-05-02 01:00:00+00:00
50,370,101,,81,2023-05-02 02:00:00+00:00
51,370,101,,83,2023-05-02 03:00:00+00:00
52,370,97,,69,2023-05-02 04:00:00+00:00
53,370,103,89.0,63,2023-05-02 05:00:00+00:00
54,370,102,,50,2023-05-02 06:00:00+00:00
55,370,105,,49,2023-05-02 07:00:00+00:00
56,370,103,,39,2023-05-02 08:00:00+00:00
57,370,113,,36,2023-05-02 09:00:00+00:00
58,370,115,,37,2023-05-02 10:00:00+00:00
59,370,119,95.0,29,2023-05-02 11:00:00+00:00
60,370,135,,38,2023-05-02 12:00:00+00:00
61,370,139,,31,2023-05-02 13:00:00+00:00
62,370,136,,17,2023-05-02 14:00:00+00:00
63,370,138,,26,2023-05-02 15:00:00+00:00
64,370,123,,21,2023-05-02 16:00:00+00:00
65,370,114,112.0,12,2023-05-02 17:00:00+00:00
66,370,94,,13,2023-05-02 18:00:00+00:00
67,370,78,,16,2023-05-02 19:00:00+00:00
68,370,63,,16,2023-05-02 20:00:00+00:00
69,370,50,,13,2023-05-02 21:00:00+00:00
70,370,44,,16,2023-05-02 22:00:00+00:00
71,370,41,12.0,13,2023-05-02 23:00:00+00:00
72,370,39,,11,2023-05-03 00:00:00+00:00
73,370,29,,6,2023-05-03 01:00:00+00:00
74,370,50,,13,2023-05-03 02:00:00+00:00
75,370,32,,6,2023-05-03 03:00:00+00:00
76,370,34,,11,2023-05-03 04:00:00+00:00
77,370,65,10.0,19,2023-05-03 05:00:00+00:00
78,370,84,,25,2023-05-03 06:00:00+00:00
79,370,103,,26,2023-05-03 07:00:00+00:00
80,370,110,,16,2023-05-03 08:00:00+00:00
81,370,121,,24,2023-05-03 09:00:00+00:00
82,370,134,,19,2023-05-03 10:00:00+00:00
83,370,143,70.0,36,2023-05-03 11:00:00+00:00
84,370,148,,34,2023-05-03 12:00:00+00:00
85,370,154,,27,2023-05-03 13:00:00+00:00
86,370,160,,35,2023-05-03 14:00:00+00:00
87,370,158,,23,2023-05-03 15:00:00+00:00
88,370,157,,26,2023-05-03 16:00:00+00:00
89,370,148,137.0,21,2023-05-03 17:00:00+00:00
90,370,135,,26,2023-05-03 18:00:00+00:00
91,370,126,,27,2023-05-03 19:00:00+00:00
92,370,118,,27,2023-05-03 20:00:00+00:00
93,370,111,,29,2023-05-03 21:00:00+00:00
94,370,104,,29,2023-05-03 22:00:00+00:00
95,370,101,87.0,29,2023-05-03 23:00:00+00:00
96,370,94,,29,2023-05-04 00:00:00+00:00
97,370,86,,30,2023-05-04 01:00:00+00:00
98,370,78,,29,2023-05-04 02:00:00+00:00
99,370,75,,29,2023-05-04 03:00:00+00:00
100,370,79,,32,2023-05-04 04:00:00+00:00
101,370,93,60.0,38,2023-05-04 05:00:00+00:00
102,370,115,,42,2023-05-04 06:00:00+00:00
103,370,137,,48,2023-05-04 07:00:00+00:00
104,370,160,,58,2023-05-04 08:00:00+00:00
105,370,186,,66,2023-05-04 09:00:00+00:00
